"ONDERWIJSSECTOR","JAAR","SCHOOLTYPE","RPA_GEBIEDCODE","RANDSTAD","CATEGORIE_SCHOOLOMVANG","CATEGORIE_BESTUUROMVANG","AANTAL_LEERLINGEN","OMVANG_FORMATIE_TOTAAL","OMVANG_FORMATIE_MANAGER","OMVANG_FORMATIE_OP","OMVANG_FORMATIE_LIO","OMVANG_FORMATIE_OOP_OBP","OMVANG_FORMATIE_ONBEKEND","LEERLING_LERAAR_RATIO","OMVANG_FORMATIE_OP_LA","OMVANG_FORMATIE_OP_LB","OMVANG_FORMATIE_OP_LC","OMVANG_FORMATIE_OP_LD","OMVANG_FORMATIE_OP_LE","OMVANG_FORMATIE_OP_OVERIG","AANDEEL_FORMATIE_OP_LA","AANDEEL_FORMATIE_OP_LB","AANDEEL_FORMATIE_OP_LC","AANDEEL_FORMATIE_OP_LD","AANDEEL_FORMATIE_OP_LE","AANDEEL_FORMATIE_OP_OVERIG","STREEFPERCENTAGE_FORMATIE_OP_LA","STREEFPERCENTAGE_FORMATIE_OP_LB","STREEFPERCENTAGE_FORMATIE_OP_LC","STREEFPERCENTAGE_FORMATIE_OP_LD","STREEFPERCENTAGE_FORMATIE_OP_LE","STREEFPERCENTAGE_FORMATIE_OP_OVERIG"
4,2012," ",12,,,,9006,564.1,15,359.5,0,189.6,0,25,0,221.8,123.3,13.4,1,0,0,61.7,34.3,3.7,0.3,0,,,,,,
4,2013," ",12,,,,9159,577.1,15,371.3,0,190.8,0,24.7,0,235.7,120.9,7,1,6.7,0,63.5,32.6,1.9,0.3,1.8,,,,,,
4,2014," ",12,,,,8808,581.3,15,372.6,0,193.7,0,23.6,0,240,121.5,10.1,1,0,0,64.4,32.6,2.7,0.3,0,,,,,,
4,2015," ",12,,,,8663,612.2,14,387.5,0,210.7,0,22.4,0,249,129.6,8,1,0,0,64.2,33.4,2.1,0.3,0,,,,,,
4,2016," ",12,,,,8713,629.9,15,394.2,0,220.7,0,22.1,0,263.8,120.5,9.1,0.8,0,0,66.9,30.6,2.3,0.2,0,,,,,,
4,2017," ",12,,,,8917,658.1,2,400.7,0.5,254.8,0,22.3,0,270.6,120.3,9.1,0.8,0,0,67.5,30,2.3,0.2,0,,,,,,
4,2006," ",13,,,,11987,678.3,12.6,426.2,1.5,237.9,0,28.1,0,183.2,169.1,71.1,2.8,0,0,43,39.7,16.7,0.7,0,,,,,,
4,2007," ",13,,,,12394,694.2,13.6,435.3,4,241.3,0,28.5,0,197,163.8,71.7,2.8,0,0,45.3,37.6,16.5,0.6,0,,,,,,
4,2008," ",13,,,,11109,700.7,5,394.4,2.5,298.7,0,28.2,0,203.6,150.2,40.6,0,0,0,51.6,38.1,10.3,0,0,,,,,,
4,2009," ",13,,,,12032,724.4,7,402,8.5,306.9,0,29.9,0,219.4,137.1,39.1,0,6.4,0,54.6,34.1,9.7,0,1.6,,,,,,
4,2010," ",13,,,,11822,719.7,3,368.5,8,340.3,0,32.1,0,198.2,137.7,32.6,0,0,0,53.8,37.4,8.9,0,0,,,,,,
4,2011," ",13,,,,11947,726.7,2,377.3,0,347.4,0,31.7,0,198.6,146.8,31.9,0,0,0,52.6,38.9,8.4,0,0,,,,,,
4,2012," ",13,,,,9533,665.4,2,356.3,0,307.1,0,26.8,0,210.1,138.4,6.8,0,1,0,59,38.8,1.9,0,0.3,,,,,,
4,2013," ",13,,,,8769,654.9,2,352,1,299.9,0,24.9,0,209.9,137.9,4.3,0,0,0,59.6,39.2,1.2,0,0,,,,,,
4,2014," ",13,,,,8478,639.2,4,346.8,0,288.4,0,24.4,0,208.5,134.1,4.3,0,0,0,60.1,38.7,1.2,0,0,,,,,,
4,2015," ",13,,,,8585,799.7,0,410.1,0,389.6,0,20.9,0,271,123,16.1,0,0,0,66.1,30,3.9,0,0,,,,,,
4,2016," ",13,,,,8907,768.5,0,379.7,0,388.7,0,23.5,0,244.4,123.3,12,0,0,0,64.4,32.5,3.2,0,0,,,,,,
4,2017," ",13,,,,9355,755.5,54.1,405.4,0,296,0,23.1,0,252.3,133.7,19.4,0,0,0,62.2,33,4.8,0,0,,,,,,
4,2006," ",14,,,,3407,156.6,4,105.2,0,47.4,0,32.4,0,41.9,38.1,19.1,3,3,0,39.9,36.2,18.1,2.9,2.9,,,,,,
4,2008," ",14,,,,2746,162.4,0,94.4,0,68,0,29.1,0,43,32.5,18.3,0,0.5,0,45.6,34.4,19.4,0,0.6,,,,,,
4,2009," ",14,,,,2586,194.5,0,104.2,0,90.2,0,24.8,0,51.7,33.1,18.9,0,0.5,0,49.6,31.8,18.1,0,0.5,,,,,,
4,2011," ",14,,,,2392,159.6,0,87.4,0,72.2,0,27.4,0,44.7,26.9,13.5,0,2.2,0,51.1,30.8,15.5,0,2.6,,,,,,
4,2012," ",14,,,,2352,150.3,0,86.5,0,63.8,0,27.2,0,45.9,26.1,12.8,0,1.7,0,53,30.2,14.8,0,2,,,,,,
4,2013," ",14,,,,2375,149.9,0,91.7,0,58.2,0,25.9,0,53.3,25.7,11.6,0,1,0,58.2,28,12.7,0,1.1,,,,,,
4,2014," ",14,,,,2343,153.4,0,97.8,0,55.5,0,23.9,0,53.5,27.1,16.3,0,1,0,54.6,27.7,16.6,0,1,,,,,,
4,2015," ",14,,,,2121,164,0,101,1,62,0,21,0,57.5,26,16.5,0,1,0,57,25.7,16.3,0,1,,,,,,
4,2016," ",14,,,,2372,160.1,0,96.4,0,0,63.7,24.6,0,58.5,24.7,13.2,0,0,0,60.6,25.6,13.7,0,0,,,,,,
4,2017," ",14,,,,2483,171.2,0,106.7,0,0,64.5,23.3,0,67.9,24,14.8,0,0,0,63.7,22.5,13.9,0,0,,,,,,
4,2006," ",15,,,,553,53.8,1,41.5,1,10.2,0,13.3,0,32.2,9.4,0,0,0,0,77.4,22.6,0,0,0,,,,,,
4,2007," ",15,,,,556,53.2,1,41.7,0,10.5,0,13.3,0,32.9,8.9,0,0,0,0,78.7,21.3,0,0,0,,,,,,
4,2008," ",15,,,,566,51.8,1,40.3,0,10.5,0,14,0,32.1,8.2,0,0,0,0,79.6,20.4,0,0,0,,,,,,
4,2009," ",15,,,,594,53.6,1,42.5,0,10.1,0,14,0,30.7,7.6,3.1,0,1,0,72.3,17.9,7.3,0,2.4,,,,,,
4,2010," ",15,,,,560,57.5,2,44.6,0,10.9,0,12.5,0,33.1,7.4,3.1,0,1,0,74.3,16.6,6.9,0,2.2,,,,,,
4,2011," ",15,,,,557,60.9,1,46.1,0,13.8,0,12.1,0,34.8,7.3,3,0,1,0,75.5,15.8,6.5,0,2.2,,,,,,
4,2012," ",15,,,,593,63,0,46.7,1,15.3,0,12.7,0,31.2,12.5,2,0,1,0,66.8,26.8,4.3,0,2.1,,,,,,
4,2013," ",15,,,,561,64.3,0,49.4,0,15,0,11.4,0,33.2,14.1,2.1,0,0,0,67.2,28.5,4.3,0,0,,,,,,
4,2014," ",15,,,,558,58.3,0,46.6,0,11.7,0,12,0,32.3,11.4,1,2,0,0,69.2,24.4,2.1,4.3,0,,,,,,
4,2015," ",15,,,,366,38.1,0,28.2,0,9.9,0,13,0,21.9,5.3,0,1,0,0,77.6,18.9,0,3.5,0,,,,,,
4,2016," ",15,,,,400,38.1,0,29.1,0,9.1,0,13.8,0,22.7,5.4,0,1,0,0,78,18.6,0,3.4,0,,,,,,
4,2017," ",15,,,,416,38.6,0,29.8,0,8.8,0,14,0,23.6,5.2,0,1,0,0,79.2,17.4,0,3.4,0,,,,,,
4,2006," ",17,,,,4194,271.2,5,221.9,0,44.4,0,18.9,0,114.1,85.8,22,0,0,0,51.4,38.7,9.9,0,0,,,,,,
4,2007," ",17,,,,4276,281,6,233.2,0,41.8,0,18.3,0,121.4,91.9,19.9,0,0,0,52,39.4,8.6,0,0,,,,,,
4,2008," ",17,,,,4322,288.1,6,230.6,0,51.5,0,18.7,0,122.8,88.9,19,0,0,0,53.2,38.5,8.2,0,0,,,,,,
4,2009," ",17,,,,4562,297.5,7,235.2,0,55.4,0,19.4,0,127.1,86.2,21.9,0,0,0,54,36.7,9.3,0,0,,,,,,
4,2010," ",17,,,,4832,316.1,5.9,243.6,1.2,65.3,0,19.8,0,135.4,85.4,22.9,0,0,0,55.6,35,9.4,0,0,,,,,,
4,2011," ",17,,,,5042,329,0,241.5,0,87.5,0,20.9,0,102.5,126.2,12.9,0,0,0,42.4,52.2,5.3,0,0,,,,,,
4,2012," ",17,,,,5354,337.8,3,240,0,94.8,0,22.3,0,112.2,122,5.8,0,0,0,46.8,50.8,2.4,0,0,,,,,,
4,2013," ",17,,,,12204,717.5,6,432.3,0,277.8,1.4,28.2,0,183.5,226.8,18.1,2,2,0,42.4,52.5,4.2,0.5,0.5,,,,,,
4,2014," ",17,,,,12282,769,17.6,470.6,0,279.7,1.2,26.1,0,142.2,288.2,38.2,1,1,0,30.2,61.2,8.1,0.2,0.2,,,,,,
4,2015," ",17,,,,12814,884,18.7,547.5,2.3,315,0.4,23.4,0,204.8,299.8,41,2,0,0,37.4,54.8,7.5,0.4,0,,,,,,
4,2016," ",17,,,,13601,937.1,18.9,587.5,0.9,329.8,0,23.2,0,236.9,299.9,47.8,2.9,0,0,40.3,51,8.1,0.5,0,,,,,,
4,2017," ",17,,,,14464,998.9,18.9,628,2.9,348.4,0.8,23,0,264.9,310.7,50.6,1.9,0,0,42.2,49.5,8.1,0.3,0,,,,,,
4,2008," ",18,,,,15918,1507.6,430.1,885.2,0,192.3,0,18,0,755.1,105.1,18.5,0,6.4,0,85.3,11.9,2.1,0,0.7,,,,,,
4,2009," ",18,,,,15868,1305.4,5.8,857.9,1.2,440.5,0,18.5,0,693.5,132.7,21.3,0.5,9.9,0,80.8,15.5,2.5,0.1,1.2,,,,,,
4,2010," ",18,,,,16006,1332.7,5.8,868.7,1.4,456.9,0,18.4,0,698.5,121.7,17.7,0,30.8,0,80.4,14,2,0,3.5,,,,,,
4,2011," ",18,,,,16153,1317.8,24.9,829.3,2.7,398.6,62.4,19.5,0,516.2,280.6,30.7,1,0.7,0,62.3,33.8,3.7,0.1,0.1,,,,,,
4,2012," ",18,,,,12362,1181.7,25.9,742.6,2.1,401.3,9.8,16.6,0,471.5,241.5,28,1,0.7,0,63.5,32.5,3.8,0.1,0.1,,,,,,
4,2013," ",18,,,,15409,1277.7,28.7,831.2,13,391.5,13.4,18.5,0,484.3,288.5,30.4,1,27,0,58.3,34.7,3.7,0.1,3.2,,,,,,
4,2014," ",18,,,,15027,1307.9,16.9,872.9,5.4,404.1,8.5,17.2,0,540.1,290.1,30.5,1,11.2,0,61.9,33.2,3.5,0.1,1.3,,,,,,
4,2015," ",18,,,,15375,1319.5,15,904.3,5.2,385,10,17,0,562.4,297.6,36.5,0,7.8,0,62.2,32.9,4,0,0.9,,,,,,
4,2016," ",18,,,,15532,1301.5,16,874.3,10.1,390.8,10.3,17.8,0,563.3,268.8,31.7,0,10.6,0,64.4,30.7,3.6,0,1.2,,,,,,
4,2017," ",18,,,,14821,1297.5,14.3,868.8,4.4,404.5,5.5,17.1,0,571.1,265.4,29.8,0,2.4,0,65.7,30.6,3.4,0,0.3,,,,,,
4,2006," ",19,,,,18207,1521.2,11,1023.3,0.3,486.6,0,17.8,0,549.5,378,90,5.8,0,0,53.7,36.9,8.8,0.6,0,,,,,,
4,2007," ",19,,,,5581,569.2,17.8,435.1,0.8,115.5,0,12.8,0,335.2,87.5,12.3,0,0,0,77.1,20.1,2.8,0,0,,,,,,
4,2008," ",19,,,,20943,1778.4,20.8,1077.6,0,680,0,19.4,0,615.1,388.5,71.1,3,0,0,57.1,36,6.6,0.3,0,,,,,,
4,2009," ",19,,,,22057,1751.6,23.1,1044.2,0,684.4,0,21.1,0,589,364.5,70.3,5.7,14.6,0,56.4,34.9,6.7,0.5,1.4,,,,,,
4,2010," ",19,,,,22473,1737.5,61.7,1010.7,2.6,662.4,0,22.2,0,605.9,339.7,60.4,4,0.7,0,59.9,33.6,6,0.4,0.1,,,,,,
4,2011," ",19,,,,21839,1711.3,70.6,984.2,1.5,654.9,0,22.2,0,610.3,317,51.9,3,2,0,62,32.2,5.3,0.3,0.2,,,,,,
4,2012," ",19,,,,21176,1684.9,57.8,950.6,0.4,664.6,11.5,22.3,0,587.1,316.8,43.1,3.6,0,0,61.8,33.3,4.5,0.4,0,,,,,,
4,2013," ",19,,,,21419,1696.8,22.1,960.8,1.2,711.7,1,22.3,0,588.5,324.3,33.8,3.6,10.7,0,61.3,33.7,3.5,0.4,1.1,,,,,,
4,2014," ",19,,,,21169,1737.6,23,985.5,0,728.2,1,21.5,0,615.5,322.7,32.7,3.6,11,0,62.5,32.7,3.3,0.4,1.1,,,,,,
4,2015," ",19,,,,20683,1831.8,21.2,1035.3,0.4,774,1,20,0,683,312.5,24.9,3.6,11.3,0,66,30.2,2.4,0.3,1.1,,,,,,
4,2016," ",19,,,,21220,1844.9,23,1048.6,5.6,766.8,1,20.2,0,676.8,327.5,23.7,3.6,17.1,0,64.5,31.2,2.3,0.3,1.6,,,,,,
4,2017," ",19,,,,21164,1862.6,28,1051.5,4.3,777.8,1,20.1,0,677.3,344.1,19.6,3.4,7.2,0,64.4,32.7,1.9,0.3,0.7,,,,,,
4,2006," ",20,,,,6723,410.2,2,242.1,0.6,165.6,0,27.8,0,142,86.7,13.4,0,0,0,58.6,35.8,5.5,0,0,,,,,,
4,2007," ",20,,,,6992,421.6,4,247.2,3.1,167.3,0,28.3,0,148.5,85.6,12.2,1,0,0,60.1,34.6,4.9,0.4,0,,,,,,
4,2008," ",20,,,,20560,1397.2,4,846.1,1,546.1,0,24.3,0,374,368.8,99.8,3.2,0.3,0,44.2,43.6,11.8,0.4,0,,,,,,
4,2009," ",20,,,,21185,1396.3,5,825.8,1.4,564.1,0,25.7,0,375.7,349.7,98.8,1.7,0,0,45.5,42.3,12,0.2,0,,,,,,
4,2010," ",20,,,,20271,1344.8,23.9,806.2,1.3,513.4,0,25.1,0,338.6,362.1,92.1,1.7,11.7,0,42,44.9,11.4,0.2,1.5,,,,,,
4,2011," ",20,,,,19820,1294.6,16,791.4,1.6,485.6,0,25,0,222.8,447.3,120.6,0.7,0,0,28.2,56.5,15.2,0.1,0,,,,,,
4,2012," ",20,,,,18515,1306.8,12,805.5,0,488.5,0.8,23,0,247.4,441.9,115.6,0.7,0,0,30.7,54.9,14.3,0.1,0,,,,,,
4,2013," ",20,,,,18893,1298.1,14.5,804.2,0.4,478.9,0,23.5,0,198.7,482.3,122.5,0.7,0,0,24.7,60,15.2,0.1,0,,,,,,
4,2014," ",20,,,,18074,1277.5,14.5,799,0.5,463.4,0,22.6,0,202.3,472.3,123.8,0.7,0,0,25.3,59.1,15.5,0.1,0,,,,,,
4,2015," ",20,,,,17026,1317.8,16.3,832.1,2.4,466.9,0,20.5,0,258.3,460.7,112.5,0.7,0,0,31,55.4,13.5,0.1,0,,,,,,
4,2016," ",20,,,,17289,1366.6,4.8,837.8,1,523,0,20.6,0,274.2,446.6,115.3,1.7,0,0,32.7,53.3,13.8,0.2,0,,,,,,
4,2017," ",20,,,,17674,1364.3,7.4,839.3,3,514.6,0,21.1,0,298,427.5,113.1,0.7,0,0,35.5,50.9,13.5,0.1,0,,,,,,
4,2006," ",21,,,,12679,876.1,5.8,555,0,315.2,0,22.8,0,254.1,240.9,43.2,16.9,0,0,45.8,43.4,7.8,3,0,,,,,,
4,2007," ",21,,,,12940,912,6.6,580.1,0,325.3,0,22.3,0,292.6,232.9,38.6,15.9,0,0,50.4,40.2,6.7,2.7,0,,,,,,
4,2008," ",21,,,,22462,1510.6,4,883,0.5,623.2,0,25.4,0,453.3,368.7,58.5,2.5,0,0,51.3,41.8,6.6,0.3,0,,,,,,
4,2009," ",21,,,,22965,1505.5,6,861.9,0,637.6,0,26.6,0,435.5,368.7,54.2,2.5,1,0,50.5,42.8,6.3,0.3,0.1,,,,,,
4,2010," ",21,,,,21941,1498,17,843.8,1,636.2,0,26,0,438.8,353.6,47.9,2.5,1.1,0,52,41.9,5.7,0.3,0.1,,,,,,
4,2011," ",21,,,,21484,1409.8,14,837.8,1.4,556.7,0,25.6,0,199.6,540.3,94.3,2.5,1,0,23.8,64.5,11.3,0.3,0.1,,,,,,
4,2012," ",21,,,,21264,1295,30.9,743.4,0.5,496.7,23.5,28.6,0,171.6,488.5,80.2,3.1,0,0,23.1,65.7,10.8,0.4,0,,,,,,
4,2013," ",21,,,,21387,1369.8,42.9,783.1,1.8,498.6,43.5,27.3,0,180.7,505.1,94.2,3.1,0,0,23.1,64.5,12,0.4,0,,,,,,
4,2014," ",21,,,,21760,1415.3,41.1,805.6,2.8,519.7,46.1,27,0,197.9,517.8,87.8,2.1,0,0,24.6,64.3,10.9,0.3,0,,,,,,
4,2015," ",21,,,,19559,1543.7,45,887,3.7,570.4,37.6,22.1,0,274.5,524.4,76.4,1,10.6,0,30.9,59.1,8.6,0.1,1.2,,,,,,
4,2016," ",21,,,,18704,1468.6,47.4,845.8,0.5,532.9,42,22.1,0,253.3,506.6,76.3,1,8.5,0,29.9,59.9,9,0.1,1,,,,,,
4,2017," ",21,,,,13478,1342.8,40.9,729.7,3,526.3,42.9,18.5,0,218.9,458,52.4,0.5,0,0,30,62.8,7.2,0.1,0,,,,,,
4,2006," ",22,,,,24,2.7,0.3,2.4,0,0,0,10.2,0,2.4,0,0,0,0,0,100,0,0,0,0,,,,,,
4,2007," ",22,,,,17,2,0,2,0,0,0,8.6,0,2,0,0,0,0,0,100,0,0,0,0,,,,,,
4,2008," ",22,,,,21,2.3,0,2.3,0,0,0,9,0,2.3,0,0,0,0,0,100,0,0,0,0,,,,,,
4,2009," ",22,,,,15,2.1,0,2.1,0,0,0,7,0,2.1,0,0,0,0,0,100,0,0,0,0,,,,,,
4,2010," ",22,,,,21,2.8,0,2.8,0,0,0,7.4,0,2.8,0,0,0,0,0,100,0,0,0,0,,,,,,
4,2011," ",22,,,,12,2.1,0.1,2,0,0,0,6,0,2,0,0,0,0,0,100,0,0,0,0,,,,,,
4,2012," ",22,,,,13,1.1,0.1,1,0,0,0,13,0,1,0,0,0,0,0,100,0,0,0,0,,,,,,
4,2013," ",22,,,,7,3,0,3,0,0,0,2.3,0,2,1,0,0,0,0,66.7,33.3,0,0,0,,,,,,
4,2014," ",22,,,,8,3,0,3,0,0,0,2.7,0,2,1,0,0,0,0,66.7,33.3,0,0,0,,,,,,
4,2015," ",22,,,,7,1.8,0,1.8,0,0,0,3.9,0,1.2,0.6,0,0,0,0,66.7,33.3,0,0,0,,,,,,
4,2006," ",23,,,,12904,1024.8,24.6,667.3,0.5,332.4,0,19.3,0,301.7,298.2,63.3,4.1,0,0,45.2,44.7,9.5,0.6,0,,,,,,
4,2007," ",23,,,,12626,1064.4,25.6,679.1,0.8,358.9,0,18.6,0,309.5,296.4,69.1,4.1,0,0,45.6,43.6,10.2,0.6,0,,,,,,
4,2008," ",23,,,,13152,1110.6,21.4,670.5,1.5,417.3,0,19.6,0,317.2,295.5,56.7,1.1,0,0,47.3,44.1,8.5,0.2,0,,,,,,
4,2009," ",23,,,,13154,1130.9,25.7,662,0,443.3,0,19.9,0,319.5,285.9,55.5,1.1,0,0,48.3,43.2,8.4,0.2,0,,,,,,
4,2010," ",23,,,,12476,1099.4,22.6,629,1,446.9,0,19.8,0,282.7,296.2,48.1,1.1,1,0,44.9,47.1,7.6,0.2,0.2,,,,,,
4,2011," ",23,,,,12515,1056.4,24.2,628.4,0.5,403.3,0,19.9,0,183,379.1,46.3,19.1,1,0,29.1,60.3,7.4,3,0.2,,,,,,
4,2012," ",23,,,,12261,953,18.3,615,0,319.7,0,19.9,0,189.3,358.3,46.2,20.3,1,0,30.8,58.3,7.5,3.3,0.2,,,,,,
4,2013," ",23,,,,12059,947.8,19,626.5,0,302.3,0,19.2,0,181.2,369,50.2,23.5,2.6,0,28.9,58.9,8,3.7,0.4,,,,,,
4,2014," ",23,,,,12185,934,19.1,623,0,291.9,0,19.6,0,180.3,364.1,56.5,20.7,1.3,0,28.9,58.5,9.1,3.3,0.2,,,,,,
4,2015," ",23,,,,12056,960.1,15.9,643.8,0,300.4,0,18.7,0,189.9,363.6,69.5,18.5,2.3,0,29.5,56.5,10.8,2.9,0.4,,,,,,
4,2016," ",23,,,,12219,998.3,14.5,666.7,1.2,316,0,18.3,0,213.3,361.2,75.6,16,0.6,0,32,54.2,11.3,2.4,0.1,,,,,,
4,2017," ",23,,,,12614,1027.2,16.2,680.5,1.5,329,0,18.5,0,237.3,343.7,82.9,16,0.6,0,34.9,50.5,12.2,2.4,0.1,,,,,,
4,2006," ",24,,,,13307,1080.2,13.9,672.2,1,393.1,0,19.8,0,315,279.4,61.8,11,5,0,46.9,41.6,9.2,1.6,0.7,,,,,,
4,2007," ",24,,,,11207,219.6,2,129.1,0,88.4,0,86.8,0,65.4,48.6,12.1,3,0,0,50.7,37.7,9.4,2.3,0,,,,,,
4,2008," ",24,,,,13389,1054.9,2.7,575.9,0,476.3,0,23.2,0,292.3,237,40.3,2,4.4,0,50.8,41.1,7,0.3,0.8,,,,,,
4,2009," ",24,,,,13827,990.2,7.7,534.1,0.9,447.6,0,25.9,0,276.6,223,29.1,2,3.5,0,51.8,41.7,5.4,0.4,0.6,,,,,,
4,2010," ",24,,,,13272,962.6,8.5,512.7,1,440.5,0,25.9,0,258.7,221.2,26.6,2,4.2,0,50.5,43.1,5.2,0.4,0.8,,,,,,
4,2011," ",24,,,,12862,936,49,502.1,0,384.9,0,25.6,0,242.9,221.1,34.2,1.9,2,0,48.4,44,6.8,0.4,0.4,,,,,,
4,2012," ",24,,,,11754,902.2,24.6,488.8,0.5,388.3,0,24,0,244.2,214.8,25.8,2,2,0,50,44,5.3,0.4,0.4,,,,,,
4,2013," ",24,,,,10995,885.6,20.6,501.8,0,363.2,0,21.9,0,260.1,213.2,24.1,2,2.4,0,51.8,42.5,4.8,0.4,0.5,,,,,,
4,2014," ",24,,,,10914,913.2,16,521.6,0.7,375,0,20.9,0,285,208.8,24.8,1,2,0,54.6,40,4.7,0.2,0.4,,,,,,
4,2015," ",24,,,,10339,920.2,18,529.5,0.3,372.3,0,19.5,0,296.3,208.6,20.7,1,3,0,56,39.4,3.9,0.2,0.6,,,,,,
4,2016," ",24,,,,10103,923.8,18,508.1,3.8,394,0,19.9,0,276.4,206.9,18,1,5.8,0,54.4,40.7,3.5,0.2,1.1,,,,,,
4,2017," ",24,,,,10224,892.9,14,496.6,0.9,380.8,0.6,20.6,0,282.4,194.6,17.6,1,1,0,56.9,39.2,3.5,0.2,0.2,,,,,,
4,2006," ",25,,,,20866,1729.6,24.2,1150.1,1,554.3,0,18.1,0,2.3,1029.6,103,15.2,0,0,0.2,89.5,9,1.3,0,,,,,,
4,2007," ",25,,,,21635,1777.1,21,1175,1.7,579.4,0,18.4,0,2.6,1056.7,101.8,14,0,0,0.2,89.9,8.7,1.2,0,,,,,,
4,2008," ",25,,,,21073,1829,2,1138,0.5,688.5,0,18.5,0,1.1,1071.7,63.2,1,1,0,0.1,94.2,5.6,0.1,0.1,,,,,,
4,2009," ",25,,,,23412,1855.6,8.7,1130.5,2.7,713.7,0,20.7,0,9.2,1054.6,63.8,1,1.9,0,0.8,93.3,5.6,0.1,0.2,,,,,,
4,2010," ",25,,,,22888,1866.9,8.6,1115.2,1.5,741.6,0,20.5,0,118,929.3,57.7,2,8.2,0,10.6,83.3,5.2,0.2,0.7,,,,,,
4,2011," ",25,,,,22051,1835,7,1112.8,2.3,712.9,0,19.8,0,167,886.3,49.7,2,7.8,0,15,79.7,4.5,0.2,0.7,,,,,,
4,2012," ",25,,,,21049,1798.6,6.6,1084.6,1.4,706,0,19.4,0,207.7,823.6,45.6,2,5.7,0,19.2,75.9,4.2,0.2,0.5,,,,,,
4,2013," ",25,,,,19555,1645.5,87.7,1027.8,1,529,0,19,0,196.7,788.8,36.5,2,3.7,0,19.1,76.7,3.6,0.2,0.4,,,,,,
4,2014," ",25,,,,18209,1653.9,89.2,1021.1,1.5,542.1,0,17.8,0,229.4,753.1,33.5,2,3,0,22.5,73.8,3.3,0.2,0.3,,,,,,
4,2015," ",25,,,,17669,1634.7,87.3,1007.9,3,536.5,0,17.5,0,281.8,694.3,29.5,2,0.3,0,28,68.9,2.9,0.2,0,,,,,,
4,2016," ",25,,,,17750,1661.2,89,1031,1,540.3,0,17.2,0,352.6,647.3,29,2,0.1,0,34.2,62.8,2.8,0.2,0,,,,,,
4,2017," ",25,,,,17429,1590.4,84.6,999.6,0,506.2,0,17.4,0,376.6,594.4,26.6,2,0,0,37.7,59.5,2.7,0.2,0,,,,,,
4,2006," ",26,,,,17480,1345.2,31.5,806.7,0,506.9,0,21.7,0,143.4,565.4,90.3,7.6,0,0,17.8,70.1,11.2,0.9,0,,,,,,
4,2007," ",26,,,,18320,1394.6,28.4,822.2,0,544,0,22.3,0,145.8,580.2,89.6,6.6,0,0,17.7,70.6,10.9,0.8,0,,,,,,
4,2008," ",26,,,,17974,1427.7,35.9,798.4,0,593.4,0,22.5,0,152.7,577.9,66.2,1.6,0,0,19.1,72.4,8.3,0.2,0,,,,,,
4,2009," ",26,,,,18691,1444.5,35.9,794.7,1,612.9,0,23.5,0,150.9,576.6,66.6,0.6,0,0,19,72.6,8.4,0.1,0,,,,,,
4,2010," ",26,,,,19278,1436.9,36.9,802.5,0.5,597.1,0,24,0,164.8,572.3,64.2,1.1,0,0,20.5,71.3,8,0.1,0,,,,,,
4,2011," ",26,,,,19504,1427.9,35.9,796.3,1.5,594.2,0,24.5,0,153.9,579.1,62.2,1.1,0,0,19.3,72.7,7.8,0.1,0,,,,,,
4,2012," ",26,,,,18985,1427.4,30.5,795.8,1,600,0,23.9,0,172.9,563.2,57.5,0.8,1.5,0,21.7,70.8,7.2,0.1,0.2,,,,,,
4,2013," ",26,,,,19284,1431.4,26,834.2,0,571.3,0,23.1,0,194.6,565.2,60.8,2.3,11.4,0,23.3,67.8,7.3,0.3,1.4,,,,,,
4,2014," ",26,,,,18616,1473.8,26.1,851,0.5,596.3,0,21.9,0,220.9,559.5,57.8,2,10.8,0,26,65.7,6.8,0.2,1.3,,,,,,
4,2015," ",26,,,,10017,811.5,10.6,405.5,0,395.4,0,24.7,0,114.2,267.9,23.3,0,0,0,28.2,66.1,5.8,0,0,,,,,,
4,2016," ",26,,,,18984,1363.4,30.4,718.8,1,613.1,0,26.4,0,184.5,489.3,45,0,0,0,25.7,68.1,6.3,0,0,,,,,,
4,2017," ",26,,,,18552,1355.8,27.5,718.1,0,610.2,0,25.8,0,202,473.1,43,0,0,0,28.1,65.9,6,0,0,,,,,,
4,2006," ",27,,,,26221,1916.1,17.8,1112.5,3,782.8,0,23.6,0,363.6,575.7,154.4,18.8,0,0,32.7,51.7,13.9,1.7,0,,,,,,
4,2007," ",27,,,,26005,2000.3,17.8,1148.9,2.5,831,0,22.6,0,410.4,562.6,155,20.8,0,0,35.7,49,13.5,1.8,0,,,,,,
4,2008," ",27,,,,26920,2059.2,6.8,1110.5,1.8,940.1,0,24.2,0,452,538.4,116.1,4,0,0,40.7,48.5,10.5,0.4,0,,,,,,
4,2009," ",27,,,,28624,2086.5,12.6,1118.3,3.5,952,0,25.6,0,497.2,505.5,92.2,4,19.5,0,44.5,45.2,8.2,0.4,1.7,,,,,,
4,2010," ",27,,,,29173,2070.5,10.6,1109.2,1.5,949.2,0,26.3,0,524.3,472.3,89.1,3,20.5,0,47.3,42.6,8,0.3,1.8,,,,,,
4,2011," ",27,,,,29589,2031.3,21.6,1102.9,7,871.4,28.4,26.8,0,552,448.6,101.4,1,0,0,50,40.7,9.2,0.1,0,,,,,,
